----------------------------------
LEDAFLOW Trends result file
----------------------------------
Created:,2026-07-13T06:23:21
LedaFlow version:,2.11.271
Case name:,case_final_no_offset
Case type:,1D-2ph
Case uuid:,0af4c941-f466-4ab2-9905-f902631a5bcf

Time,MFR - gas@Line 1 P 500m,MFR - oil@Line 1 P 500m,MFR - bubbles@Line 1 P 500m,MFR - droplets@Line 1 P 500m,MFR - total gas@Line 1 P 500m,MFR - total liquid@Line 1 P 500m,MFR - total@Line 1 P 500m,Pressure@Line 1 P 500m,MFR - gas@Line 1 P 8500m,MFR - oil@Line 1 P 8500m,MFR - bubbles@Line 1 P 8500m,MFR - droplets@Line 1 P 8500m,MFR - total gas@Line 1 P 8500m,MFR - total liquid@Line 1 P 8500m,MFR - total@Line 1 P 8500m,Pressure@Line 1 P 8500m,MFR - gas@Line 2 P 500m,MFR - oil@Line 2 P 500m,MFR - bubbles@Line 2 P 500m,MFR - droplets@Line 2 P 500m,MFR - total gas@Line 2 P 500m,MFR - total liquid@Line 2 P 500m,MFR - total@Line 2 P 500m,Pressure@Line 2 P 500m,MFR - gas@Line 2 P 8500m,MFR - oil@Line 2 P 8500m,MFR - bubbles@Line 2 P 8500m,MFR - droplets@Line 2 P 8500m,MFR - total gas@Line 2 P 8500m,MFR - total liquid@Line 2 P 8500m,MFR - total@Line 2 P 8500m,Pressure@Line 2 P 8500m,MFR - gas@Mainline P 38500m,MFR - oil@Mainline P 38500m,MFR - bubbles@Mainline P 38500m,MFR - droplets@Mainline P 38500m,MFR - total gas@Mainline P 38500m,MFR - total liquid@Mainline P 38500m,MFR - total@Mainline P 38500m,Pressure@Mainline P 38500m,MFR - gas@Mainline P 500m,MFR - oil@Mainline P 500m,MFR - bubbles@Mainline P 500m,MFR - droplets@Mainline P 500m,MFR - total gas@Mainline P 500m,MFR - total liquid@Mainline P 500m,MFR - total@Mainline P 500m,Pressure@Mainline P 500m,Total MFR - gas@Well 1,Total MFR - oil@Well 1,Total MFR - total@Well 1,BHP - Zone 1@Well 1,BHT - gas - Zone 1@Well 1,BHT - oil - Zone 1@Well 1,MFR - gas - Zone 1@Well 1,MFR - oil - Zone 1@Well 1,MFR - total - Zone 1@Well 1,Std VFR - gas - Zone 1@Well 1,Std VFR - oil - Zone 1@Well 1,Total MFR - gas@Well 2,Total MFR - oil@Well 2,Total MFR - total@Well 2,BHP - Zone 1@Well 2,BHT - gas - Zone 1@Well 2,BHT - oil - Zone 1@Well 2,MFR - gas - Zone 1@Well 2,MFR - oil - Zone 1@Well 2,MFR - total - Zone 1@Well 2,Std VFR - gas - Zone 1@Well 2,Std VFR - oil - Zone 1@Well 2,Total MFR - gas@Well 3,Total MFR - oil@Well 3,Total MFR - total@Well 3,BHP - Zone 1@Well 3,BHT - gas - Zone 1@Well 3,BHT - oil - Zone 1@Well 3,MFR - gas - Zone 1@Well 3,MFR - oil - Zone 1@Well 3,MFR - total - Zone 1@Well 3,Std VFR - gas - Zone 1@Well 3,Std VFR - oil - Zone 1@Well 3,Total MFR - gas@Well 4,Total MFR - oil@Well 4,Total MFR - total@Well 4,BHP - Zone 1@Well 4,BHT - gas - Zone 1@Well 4,BHT - oil - Zone 1@Well 4,MFR - gas - Zone 1@Well 4,MFR - oil - Zone 1@Well 4,MFR - total - Zone 1@Well 4,Std VFR - gas - Zone 1@Well 4,Std VFR - oil - Zone 1@Well 4,Pressure@Wellbore1 P 600m,MFR - gas@Wellbore1 P MFR,MFR - oil@Wellbore1 P MFR,MFR - bubbles@Wellbore1 P MFR,MFR - droplets@Wellbore1 P MFR,MFR - total gas@Wellbore1 P MFR,MFR - total liquid@Wellbore1 P MFR,MFR - total@Wellbore1 P MFR,Pressure@Wellbore1 P MFR,Pressure@Wellbore2 P 600m,MFR - gas@Wellbore2 P MFR,MFR - oil@Wellbore2 P MFR,MFR - bubbles@Wellbore2 P MFR,MFR - droplets@Wellbore2 P MFR,MFR - total gas@Wellbore2 P MFR,MFR - total liquid@Wellbore2 P MFR,MFR - total@Wellbore2 P MFR,Pressure@Wellbore2 P MFR,Pressure@Wellbore3 P 600m,MFR - gas@Wellbore3 P MFR,MFR - oil@Wellbore3 P MFR,MFR - bubbles@Wellbore3 P MFR,MFR - droplets@Wellbore3 P MFR,MFR - total gas@Wellbore3 P MFR,MFR - total liquid@Wellbore3 P MFR,MFR - total@Wellbore3 P MFR,Pressure@Wellbore3 P MFR,Pressure@Wellbore4 P 600m,MFR - gas@Wellbore4 P MFR,MFR - oil@Wellbore4 P MFR,MFR - bubbles@Wellbore4 P MFR,MFR - droplets@Wellbore4 P MFR,MFR - total gas@Wellbore4 P MFR,MFR - total liquid@Wellbore4 P MFR,MFR - total@Wellbore4 P MFR,Pressure@Wellbore4 P MFR,MFR - gas@WH Choke 1,MFR - oil@WH Choke 1,MFR - liquid - 2 phase@WH Choke 1,MFR - total - 2 phase@WH Choke 1,Opening fraction@WH Choke 1,Pressure drop@WH Choke 1,Pressure Left@WH Choke 1,Pressure Right@WH Choke 1,MFR - gas@WH Choke 2,MFR - oil@WH Choke 2,MFR - liquid - 2 phase@WH Choke 2,MFR - total - 2 phase@WH Choke 2,Opening fraction@WH Choke 2,Pressure drop@WH Choke 2,Pressure Left@WH Choke 2,Pressure Right@WH Choke 2,MFR - gas@WH Choke 3,MFR - oil@WH Choke 3,MFR - liquid - 2 phase@WH Choke 3,MFR - total - 2 phase@WH Choke 3,Opening fraction@WH Choke 3,Pressure drop@WH Choke 3,Pressure Left@WH Choke 3,Pressure Right@WH Choke 3,MFR - gas@WH Choke 4,MFR - oil@WH Choke 4,MFR - liquid - 2 phase@WH Choke 4,MFR - total - 2 phase@WH Choke 4,Opening fraction@WH Choke 4,Pressure drop@WH Choke 4,Pressure Left@WH Choke 4,Pressure Right@WH Choke 4
[s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[kg/s],[kg/s],[kg/s],[bara],[C],[C],[kg/s],[kg/s],[kg/s],[Sm3/d],[Sm3/d],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[kg/s],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara],[kg/s],[kg/s],[kg/s],[kg/s],[-],[bar],[bara],[bara]
100.0,0.0,-249.33383,0.0,0.0,0.0,-249.33383,-249.33383,183.57646,0.0,-249.32931,0.0,0.0,0.0,-249.32931,-249.32931,163.91965,0.0,-249.33383,0.0,0.0,0.0,-249.33383,-249.33383,183.57646,0.0,-249.32931,0.0,0.0,0.0,-249.32931,-249.32931,163.91965,0.0,-498.66503,0.0,0.0,0.0,-498.66503,-498.66503,184.81954,0.0,-497.62398,0.0,0.0,0.0,-497.62398,-497.62398,196.86146,0.0,-124.66491,-124.66491,244.66492,18.296489,18.296489,0.0,-124.66491,-124.66491,-5762615.1,0.0,0.0,-124.66491,-124.66491,244.66492,18.296489,18.296489,0.0,-124.66491,-124.66491,-5762615.1,0.0,0.0,-124.66491,-124.66491,244.66492,18.296489,18.296489,0.0,-124.66491,-124.66491,-5762615.1,0.0,0.0,-124.66491,-124.66491,244.66492,18.296489,18.296489,0.0,-124.66491,-124.66491,-5762615.1,0.0,195.91990,0.0,-124.66476,0.0,0.0,0.0,-124.66476,-124.66476,150.33392,195.91990,0.0,-124.66476,0.0,0.0,0.0,-124.66476,-124.66476,150.33392,195.91990,0.0,-124.66476,0.0,0.0,0.0,-124.66476,-124.66476,150.33392,195.91990,0.0,-124.66476,0.0,0.0,0.0,-124.66476,-124.66476,150.33392,0.0,-124.66476,-124.66476,-124.66476,1.0000000,-13.005038,150.33392,162.55733,0.0,-124.66476,-124.66476,-124.66476,1.0000000,-13.005038,150.33392,162.55733,0.0,-124.66476,-124.66476,-124.66476,1.0000000,-13.005038,150.33392,162.55733,0.0,-124.66476,-124.66476,-124.66476,1.0000000,-13.005038,150.33392,162.55733,
110.0,0.0,-249.32244,0.0,0.0,0.0,-249.32244,-249.32244,183.57577,0.0,-249.33007,0.0,0.0,0.0,-249.33007,-249.33007,163.91967,0.0,-249.32244,0.0,0.0,0.0,-249.32244,-249.32244,183.57577,0.0,-249.33007,0.0,0.0,0.0,-249.33007,-249.33007,163.91967,0.0,-498.63110,0.0,0.0,0.0,-498.63110,-498.63110,184.81855,0.0,-497.62890,0.0,0.0,0.0,-497.62890,-497.62890,196.85838,0.0,-124.66487,-124.66487,244.66487,18.296489,18.296489,0.0,-124.66487,-124.66487,-5762613.5,0.0,0.0,-124.66487,-124.66487,244.66487,18.296489,18.296489,0.0,-124.66487,-124.66487,-5762613.5,0.0,0.0,-124.66487,-124.66487,244.66487,18.296489,18.296489,0.0,-124.66487,-124.66487,-5762613.5,0.0,0.0,-124.66487,-124.66487,244.66487,18.296489,18.296489,0.0,-124.66487,-124.66487,-5762613.5,0.0,195.91986,0.0,-124.66491,0.0,0.0,0.0,-124.66491,-124.66491,150.33390,195.91986,0.0,-124.66491,0.0,0.0,0.0,-124.66491,-124.66491,150.33390,195.91986,0.0,-124.66491,0.0,0.0,0.0,-124.66491,-124.66491,150.33390,195.91986,0.0,-124.66491,0.0,0.0,0.0,-124.66491,-124.66491,150.33390,0.0,-124.66491,-124.66491,-124.66491,1.0000000,-13.005069,150.33390,162.55734,0.0,-124.66491,-124.66491,-124.66491,1.0000000,-13.005069,150.33390,162.55734,0.0,-124.66491,-124.66491,-124.66491,1.0000000,-13.005069,150.33390,162.55734,0.0,-124.66491,-124.66491,-124.66491,1.0000000,-13.005069,150.33390,162.55734,
120.0,0.0,-249.30887,0.0,0.0,0.0,-249.30887,-249.30887,183.57456,0.0,-249.33037,0.0,0.0,0.0,-249.33037,-249.33037,163.91978,0.0,-249.30887,0.0,0.0,0.0,-249.30887,-249.30887,183.57456,0.0,-249.33037,0.0,0.0,0.0,-249.33037,-249.33037,163.91978,0.0,-498.60442,0.0,0.0,0.0,-498.60442,-498.60442,184.81726,0.0,-497.63356,0.0,0.0,0.0,-497.63356,-497.63356,196.85544,0.0,-124.66494,-124.66494,244.66493,18.296489,18.296489,0.0,-124.66494,-124.66494,-5762616.4,0.0,0.0,-124.66494,-124.66494,244.66493,18.296489,18.296489,0.0,-124.66494,-124.66494,-5762616.4,0.0,0.0,-124.66494,-124.66494,244.66493,18.296489,18.296489,0.0,-124.66494,-124.66494,-5762616.4,0.0,0.0,-124.66494,-124.66494,244.66493,18.296489,18.296489,0.0,-124.66494,-124.66494,-5762616.4,0.0,195.91993,0.0,-124.66507,0.0,0.0,0.0,-124.66507,-124.66507,150.33398,195.91993,0.0,-124.66507,0.0,0.0,0.0,-124.66507,-124.66507,150.33398,195.91993,0.0,-124.66507,0.0,0.0,0.0,-124.66507,-124.66507,150.33398,195.91993,0.0,-124.66507,0.0,0.0,0.0,-124.66507,-124.66507,150.33398,0.0,-124.66507,-124.66507,-124.66507,1.0000000,-13.005102,150.33398,162.55746,0.0,-124.66507,-124.66507,-124.66507,1.0000000,-13.005102,150.33398,162.55746,0.0,-124.66507,-124.66507,-124.66507,1.0000000,-13.005102,150.33398,162.55746,0.0,-124.66507,-124.66507,-124.66507,1.0000000,-13.005102,150.33398,162.55746,
130.0,0.0,-249.30152,0.0,0.0,0.0,-249.30152,-249.30152,183.57350,0.0,-249.32886,0.0,0.0,0.0,-249.32886,-249.32886,163.91968,0.0,-249.30152,0.0,0.0,0.0,-249.30152,-249.30152,183.57350,0.0,-249.32886,0.0,0.0,0.0,-249.32886,-249.32886,163.91968,0.0,-498.59152,0.0,0.0,0.0,-498.59152,-498.59152,184.81616,0.0,-497.63802,0.0,0.0,0.0,-497.63802,-497.63802,196.85264,0.0,-124.66495,-124.66495,244.66495,18.296489,18.296489,0.0,-124.66495,-124.66495,-5762617.0,0.0,0.0,-124.66495,-124.66495,244.66495,18.296489,18.296489,0.0,-124.66495,-124.66495,-5762617.0,0.0,0.0,-124.66495,-124.66495,244.66495,18.296489,18.296489,0.0,-124.66495,-124.66495,-5762617.0,0.0,0.0,-124.66495,-124.66495,244.66495,18.296489,18.296489,0.0,-124.66495,-124.66495,-5762617.0,0.0,195.91994,0.0,-124.66480,0.0,0.0,0.0,-124.66480,-124.66480,150.33395,195.91994,0.0,-124.66480,0.0,0.0,0.0,-124.66480,-124.66480,150.33395,195.91994,0.0,-124.66480,0.0,0.0,0.0,-124.66480,-124.66480,150.33395,195.91994,0.0,-124.66480,0.0,0.0,0.0,-124.66480,-124.66480,150.33395,0.0,-124.66480,-124.66480,-124.66480,1.0000000,-13.005046,150.33395,162.55737,0.0,-124.66480,-124.66480,-124.66480,1.0000000,-13.005046,150.33395,162.55737,0.0,-124.66480,-124.66480,-124.66480,1.0000000,-13.005046,150.33395,162.55737,0.0,-124.66480,-124.66480,-124.66480,1.0000000,-13.005046,150.33395,162.55737,
140.0,0.0,-249.29586,0.0,0.0,0.0,-249.29586,-249.29586,183.57249,0.0,-249.32674,0.0,0.0,0.0,-249.32674,-249.32674,163.91923,0.0,-249.29586,0.0,0.0,0.0,-249.29586,-249.29586,183.57249,0.0,-249.32674,0.0,0.0,0.0,-249.32674,-249.32674,163.91923,0.0,-498.57977,0.0,0.0,0.0,-498.57977,-498.57977,184.81508,0.0,-497.64234,0.0,0.0,0.0,-497.64234,-497.64234,196.84996,0.0,-124.66474,-124.66474,244.66477,18.296489,18.296489,0.0,-124.66474,-124.66474,-5762607.2,0.0,0.0,-124.66474,-124.66474,244.66477,18.296489,18.296489,0.0,-124.66474,-124.66474,-5762607.2,0.0,0.0,-124.66474,-124.66474,244.66477,18.296489,18.296489,0.0,-124.66474,-124.66474,-5762607.2,0.0,0.0,-124.66474,-124.66474,244.66477,18.296489,18.296489,0.0,-124.66474,-124.66474,-5762607.2,0.0,195.91971,0.0,-124.66415,0.0,0.0,0.0,-124.66415,-124.66415,150.33365,195.91971,0.0,-124.66415,0.0,0.0,0.0,-124.66415,-124.66415,150.33365,195.91971,0.0,-124.66415,0.0,0.0,0.0,-124.66415,-124.66415,150.33365,195.91971,0.0,-124.66415,0.0,0.0,0.0,-124.66415,-124.66415,150.33365,0.0,-124.66415,-124.66415,-124.66415,1.0000000,-13.004916,150.33365,162.55694,0.0,-124.66415,-124.66415,-124.66415,1.0000000,-13.004916,150.33365,162.55694,0.0,-124.66415,-124.66415,-124.66415,1.0000000,-13.004916,150.33365,162.55694,0.0,-124.66415,-124.66415,-124.66415,1.0000000,-13.004916,150.33365,162.55694,
150.0,0.0,-249.29008,0.0,0.0,0.0,-249.29008,-249.29008,183.57142,0.0,-249.32526,0.0,0.0,0.0,-249.32526,-249.32526,163.91861,0.0,-249.29008,0.0,0.0,0.0,-249.29008,-249.29008,183.57142,0.0,-249.32526,0.0,0.0,0.0,-249.32526,-249.32526,163.91861,0.0,-498.56737,0.0,0.0,0.0,-498.56737,-498.56737,184.81394,0.0,-497.64655,0.0,0.0,0.0,-497.64655,-497.64655,196.84740,0.0,-124.66435,-124.66435,244.66439,18.296489,18.296489,0.0,-124.66435,-124.66435,-5762589.2,0.0,0.0,-124.66435,-124.66435,244.66439,18.296489,18.296489,0.0,-124.66435,-124.66435,-5762589.2,0.0,0.0,-124.66435,-124.66435,244.66439,18.296489,18.296489,0.0,-124.66435,-124.66435,-5762589.2,0.0,0.0,-124.66435,-124.66435,244.66439,18.296489,18.296489,0.0,-124.66435,-124.66435,-5762589.2,0.0,195.91928,0.0,-124.66355,0.0,0.0,0.0,-124.66355,-124.66355,150.33316,195.91928,0.0,-124.66355,0.0,0.0,0.0,-124.66355,-124.66355,150.33316,195.91928,0.0,-124.66355,0.0,0.0,0.0,-124.66355,-124.66355,150.33316,195.91928,0.0,-124.66355,0.0,0.0,0.0,-124.66355,-124.66355,150.33316,0.0,-124.66355,-124.66355,-124.66355,1.0000000,-13.004797,150.33316,162.55633,0.0,-124.66355,-124.66355,-124.66355,1.0000000,-13.004797,150.33316,162.55633,0.0,-124.66355,-124.66355,-124.66355,1.0000000,-13.004797,150.33316,162.55633,0.0,-124.66355,-124.66355,-124.66355,1.0000000,-13.004797,150.33316,162.55633,
160.0,0.0,-249.28478,0.0,0.0,0.0,-249.28478,-249.28478,183.57027,0.0,-249.32398,0.0,0.0,0.0,-249.32398,-249.32398,163.91792,0.0,-249.28478,0.0,0.0,0.0,-249.28478,-249.28478,183.57027,0.0,-249.32398,0.0,0.0,0.0,-249.32398,-249.32398,163.91792,0.0,-498.55594,0.0,0.0,0.0,-498.55594,-498.55594,184.81273,0.0,-497.65063,0.0,0.0,0.0,-497.65063,-497.65063,196.84493,0.0,-124.66389,-124.66389,244.66394,18.296489,18.296489,0.0,-124.66389,-124.66389,-5762568.0,0.0,0.0,-124.66389,-124.66389,244.66394,18.296489,18.296489,0.0,-124.66389,-124.66389,-5762568.0,0.0,0.0,-124.66389,-124.66389,244.66394,18.296489,18.296489,0.0,-124.66389,-124.66389,-5762568.0,0.0,0.0,-124.66389,-124.66389,244.66394,18.296489,18.296489,0.0,-124.66389,-124.66389,-5762568.0,0.0,195.91877,0.0,-124.66300,0.0,0.0,0.0,-124.66300,-124.66300,150.33260,195.91877,0.0,-124.66300,0.0,0.0,0.0,-124.66300,-124.66300,150.33260,195.91877,0.0,-124.66300,0.0,0.0,0.0,-124.66300,-124.66300,150.33260,195.91877,0.0,-124.66300,0.0,0.0,0.0,-124.66300,-124.66300,150.33260,0.0,-124.66300,-124.66300,-124.66300,1.0000000,-13.004688,150.33260,162.55566,0.0,-124.66300,-124.66300,-124.66300,1.0000000,-13.004688,150.33260,162.55566,0.0,-124.66300,-124.66300,-124.66300,1.0000000,-13.004688,150.33260,162.55566,0.0,-124.66300,-124.66300,-124.66300,1.0000000,-13.004688,150.33260,162.55566,
170.0,0.0,-249.28010,0.0,0.0,0.0,-249.28010,-249.28010,183.56904,0.0,-249.32254,0.0,0.0,0.0,-249.32254,-249.32254,163.91716,0.0,-249.28010,0.0,0.0,0.0,-249.28010,-249.28010,183.56904,0.0,-249.32254,0.0,0.0,0.0,-249.32254,-249.32254,163.91716,0.0,-498.54592,0.0,0.0,0.0,-498.54592,-498.54592,184.81145,0.0,-497.65459,0.0,0.0,0.0,-497.65459,-497.65459,196.84256,0.0,-124.66338,-124.66338,244.66343,18.296489,18.296489,0.0,-124.66338,-124.66338,-5762544.5,0.0,0.0,-124.66338,-124.66338,244.66343,18.296489,18.296489,0.0,-124.66338,-124.66338,-5762544.5,0.0,0.0,-124.66338,-124.66338,244.66343,18.296489,18.296489,0.0,-124.66338,-124.66338,-5762544.5,0.0,0.0,-124.66338,-124.66338,244.66343,18.296489,18.296489,0.0,-124.66338,-124.66338,-5762544.5,0.0,195.91821,0.0,-124.66239,0.0,0.0,0.0,-124.66239,-124.66239,150.33197,195.91821,0.0,-124.66239,0.0,0.0,0.0,-124.66239,-124.66239,150.33197,195.91821,0.0,-124.66239,0.0,0.0,0.0,-124.66239,-124.66239,150.33197,195.91821,0.0,-124.66239,0.0,0.0,0.0,-124.66239,-124.66239,150.33197,0.0,-124.66239,-124.66239,-124.66239,1.0000000,-13.004570,150.33197,162.55491,0.0,-124.66239,-124.66239,-124.66239,1.0000000,-13.004570,150.33197,162.55491,0.0,-124.66239,-124.66239,-124.66239,1.0000000,-13.004570,150.33197,162.55491,0.0,-124.66239,-124.66239,-124.66239,1.0000000,-13.004570,150.33197,162.55491,
180.0,0.0,-249.27583,0.0,0.0,0.0,-249.27583,-249.27583,183.56777,0.0,-249.32101,0.0,0.0,0.0,-249.32101,-249.32101,163.91633,0.0,-249.27583,0.0,0.0,0.0,-249.27583,-249.27583,183.56777,0.0,-249.32101,0.0,0.0,0.0,-249.32101,-249.32101,163.91633,0.0,-498.53686,0.0,0.0,0.0,-498.53686,-498.53686,184.81013,0.0,-497.65843,0.0,0.0,0.0,-497.65843,-497.65843,196.84027,0.0,-124.66282,-124.66282,244.66288,18.296489,18.296489,0.0,-124.66282,-124.66282,-5762518.5,0.0,0.0,-124.66282,-124.66282,244.66288,18.296489,18.296489,0.0,-124.66282,-124.66282,-5762518.5,0.0,0.0,-124.66282,-124.66282,244.66288,18.296489,18.296489,0.0,-124.66282,-124.66282,-5762518.5,0.0,0.0,-124.66282,-124.66282,244.66288,18.296489,18.296489,0.0,-124.66282,-124.66282,-5762518.5,0.0,195.91758,0.0,-124.66173,0.0,0.0,0.0,-124.66173,-124.66173,150.33128,195.91758,0.0,-124.66173,0.0,0.0,0.0,-124.66173,-124.66173,150.33128,195.91758,0.0,-124.66173,0.0,0.0,0.0,-124.66173,-124.66173,150.33128,195.91758,0.0,-124.66173,0.0,0.0,0.0,-124.66173,-124.66173,150.33128,0.0,-124.66173,-124.66173,-124.66173,1.0000000,-13.004440,150.33128,162.55409,0.0,-124.66173,-124.66173,-124.66173,1.0000000,-13.004440,150.33128,162.55409,0.0,-124.66173,-124.66173,-124.66173,1.0000000,-13.004440,150.33128,162.55409,0.0,-124.66173,-124.66173,-124.66173,1.0000000,-13.004440,150.33128,162.55409,
190.0,0.0,-249.27183,0.0,0.0,0.0,-249.27183,-249.27183,183.56644,0.0,-249.31943,0.0,0.0,0.0,-249.31943,-249.31943,163.91542,0.0,-249.27183,0.0,0.0,0.0,-249.27183,-249.27183,183.56644,0.0,-249.31943,0.0,0.0,0.0,-249.31943,-249.31943,163.91542,0.0,-498.52845,0.0,0.0,0.0,-498.52845,-498.52845,184.80876,0.0,-497.66216,0.0,0.0,0.0,-497.66216,-497.66216,196.83806,0.0,-124.66220,-124.66220,244.66227,18.296489,18.296489,0.0,-124.66220,-124.66220,-5762490.1,0.0,0.0,-124.66220,-124.66220,244.66227,18.296489,18.296489,0.0,-124.66220,-124.66220,-5762490.1,0.0,0.0,-124.66220,-124.66220,244.66227,18.296489,18.296489,0.0,-124.66220,-124.66220,-5762490.1,0.0,0.0,-124.66220,-124.66220,244.66227,18.296489,18.296489,0.0,-124.66220,-124.66220,-5762490.1,0.0,195.91690,0.0,-124.66102,0.0,0.0,0.0,-124.66102,-124.66102,150.33053,195.91690,0.0,-124.66102,0.0,0.0,0.0,-124.66102,-124.66102,150.33053,195.91690,0.0,-124.66102,0.0,0.0,0.0,-124.66102,-124.66102,150.33053,195.91690,0.0,-124.66102,0.0,0.0,0.0,-124.66102,-124.66102,150.33053,0.0,-124.66102,-124.66102,-124.66102,1.0000000,-13.004303,150.33053,162.55320,0.0,-124.66102,-124.66102,-124.66102,1.0000000,-13.004303,150.33053,162.55320,0.0,-124.66102,-124.66102,-124.66102,1.0000000,-13.004303,150.33053,162.55320,0.0,-124.66102,-124.66102,-124.66102,1.0000000,-13.004303,150.33053,162.55320,
200.0,0.0,-249.26812,0.0,0.0,0.0,-249.26812,-249.26812,183.56508,0.0,-249.31781,0.0,0.0,0.0,-249.31781,-249.31781,163.91446,0.0,-249.26812,0.0,0.0,0.0,-249.26812,-249.26812,183.56508,0.0,-249.31781,0.0,0.0,0.0,-249.31781,-249.31781,163.91446,0.0,-498.52065,0.0,0.0,0.0,-498.52065,-498.52065,184.80736,0.0,-497.66580,0.0,0.0,0.0,-497.66580,-497.66580,196.83591,0.0,-124.66155,-124.66155,244.66161,18.296489,18.296489,0.0,-124.66155,-124.66155,-5762459.7,0.0,0.0,-124.66155,-124.66155,244.66161,18.296489,18.296489,0.0,-124.66155,-124.66155,-5762459.7,0.0,0.0,-124.66155,-124.66155,244.66161,18.296489,18.296489,0.0,-124.66155,-124.66155,-5762459.7,0.0,0.0,-124.66155,-124.66155,244.66161,18.296489,18.296489,0.0,-124.66155,-124.66155,-5762459.7,0.0,195.91617,0.0,-124.66029,0.0,0.0,0.0,-124.66029,-124.66029,150.32973,195.91617,0.0,-124.66029,0.0,0.0,0.0,-124.66029,-124.66029,150.32973,195.91617,0.0,-124.66029,0.0,0.0,0.0,-124.66029,-124.66029,150.32973,195.91617,0.0,-124.66029,0.0,0.0,0.0,-124.66029,-124.66029,150.32973,0.0,-124.66029,-124.66029,-124.66029,1.0000000,-13.004161,150.32973,162.55225,0.0,-124.66029,-124.66029,-124.66029,1.0000000,-13.004161,150.32973,162.55225,0.0,-124.66029,-124.66029,-124.66029,1.0000000,-13.004161,150.32973,162.55225,0.0,-124.66029,-124.66029,-124.66029,1.0000000,-13.004161,150.32973,162.55225,
210.0,0.0,-249.26466,0.0,0.0,0.0,-249.26466,-249.26466,183.56369,0.0,-249.31616,0.0,0.0,0.0,-249.31616,-249.31616,163.91345,0.0,-249.26466,0.0,0.0,0.0,-249.26466,-249.26466,183.56369,0.0,-249.31616,0.0,0.0,0.0,-249.31616,-249.31616,163.91345,0.0,-498.51342,0.0,0.0,0.0,-498.51342,-498.51342,184.80593,0.0,-497.66938,0.0,0.0,0.0,-497.66938,-497.66938,196.83384,0.0,-124.66085,-124.66085,244.66092,18.296489,18.296489,0.0,-124.66085,-124.66085,-5762427.5,0.0,0.0,-124.66085,-124.66085,244.66092,18.296489,18.296489,0.0,-124.66085,-124.66085,-5762427.5,0.0,0.0,-124.66085,-124.66085,244.66092,18.296489,18.296489,0.0,-124.66085,-124.66085,-5762427.5,0.0,0.0,-124.66085,-124.66085,244.66092,18.296489,18.296489,0.0,-124.66085,-124.66085,-5762427.5,0.0,195.91540,0.0,-124.65953,0.0,0.0,0.0,-124.65953,-124.65953,150.32888,195.91540,0.0,-124.65953,0.0,0.0,0.0,-124.65953,-124.65953,150.32888,195.91540,0.0,-124.65953,0.0,0.0,0.0,-124.65953,-124.65953,150.32888,195.91540,0.0,-124.65953,0.0,0.0,0.0,-124.65953,-124.65953,150.32888,0.0,-124.65953,-124.65953,-124.65953,1.0000000,-13.004013,150.32888,162.55126,0.0,-124.65953,-124.65953,-124.65953,1.0000000,-13.004013,150.32888,162.55126,0.0,-124.65953,-124.65953,-124.65953,1.0000000,-13.004013,150.32888,162.55126,0.0,-124.65953,-124.65953,-124.65953,1.0000000,-13.004013,150.32888,162.55126,
